Individual_ID,Family_ID,GOV_CODE,Governorate_Name,Gender,Age,Marital_Status,Region_Type,Family_Relation_Code,Family_Relation,Education_Status,EDU_CODE,Education_Level,Education_Dropout_Reason,Graduation_Year,SECTOR_CODE,Sector,EMP_CODE,Job_Classification_Code,Current_Job,Occupational_Category,Work_Nature,Contract_Type,Weekly_Hours,Social_Security_Status,Health_Insurance_Status,Paid_Leave_Benefit,Career_Start_Year,Has_Secondary_Job,Secondary_Job_Activity,Secondary_Weekly_Hours,Secondary_Monthly_Income,Place_Type,Has_Disability,Disability_General_Status,Sight_Difficulty,Hearing_Difficulty,Memory_Difficulty,Walking_Difficulty,Labor_Force_Status,Working_Hours_Change_Reason,COVID_WorkDays_Reduction,COVID_Salary_Reduction,Income_Reduction_Rate,Household_ID,Household_Region_Type,Survey_Station_ID,section_name ,Survey_Section_ID,Employment_Status,Is_Informal_Worker,Salary_Level_Classification,Willingness_To_Work,Primary_Search_Method,Secondary_Search_Method,Unemployment_Duration_Months,Non_Participation_Reason,Reason_For_Not_Searching,Availability_To_Start,Basic_Salary,Total_Monthly_Salary,Overtime_Hours,Contract_Duration,Work_Location_Type,Is_Establishment_Registered,Is_Establishment_Insured,Quarter_ID,AGE_GROUP,Age_Range,Professional_Training_Status,Annual_Weight,Normalized_Factor,Quarterly_Weight
E439F158-C0DA-4347-9134-BF87C30D4DFC,B3081E39-19B8-4A6E-997C-BFFA57191CC2,27,قنا,ذكر,59,متزوج/ة,ريف,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,611101.0,مزارع زراعي,زراعة وصيد وثروة حيوانية,يعمل لدى الغير بأجر,,30,لا,لا,,2016.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ساعات العمل الرسمية أقل من 35 ساعة أسبوعياً,لا,لا,44.0,B3081E39-19B8-4A6E-997C-BFFA57191CC2,ريف,2707,مركز قوص,270722,يعمل,رسمي,منخفض,لا,,,,,,,1500,1500,20.0,من 12 شهراً إلى أقل من 36 شهراً,خارج المنشأة,لا - غير مسجل,لا - غير مؤمن,2,كبار موظفين,40-44 سنة,لا - لم يلتحق,341.34593767113,0.238973465743438,1365.38375068452
C8C9CCAB-1365-4448-9335-21B1C4BD04F0,3735E6A8-23D9-4C1B-8AD8-49B981682C17,4,السويس,أنثى,53,متزوج/ة,حضر,2,زوج/زوجة,ثانوي فني,12.0,خريج أنهى الدراسة,,1986.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,3735E6A8-23D9-4C1B-8AD8-49B981682C17,حضر,401,قسم السويس,40101,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم معرفة كيفية ومكان البحث عن عمل,لا,0,0,,,,,,4,كبار موظفين,35-39 سنة,لا - لم يلتحق,226.282980368989,0.157254063528621,905.131921475959
B7873F3F-FB69-4A28-9FF6-563FB6821AA7,50DC0AFA-908C-47A2-8ED5-621FD7E24BEA,24,المنيا,ذكر,8,,ريف,3,ابن/ابنة,أقل من السن,1.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,50DC0AFA-908C-47A2-8ED5-621FD7E24BEA,ريف,2405,مركز العدوة,240523,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم توفر فرص عمل في منطقة السكن,لا,0,0,,,,,,4,أطفال,15-19 سنة,لا - لم يلتحق,353.720371923687,0.245815950219284,1414.88148769475
2DF39257-F4DC-4181-BDAC-9FB6D06E8FE2,6729CA84-D634-4CF9-9639-40A7B028599A,13,الشرقية,أنثى,50,متزوج/ة,ريف,2,زوج/زوجة,ثانوي فني,12.0,خريج أنهى الدراسة,,1991.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,6729CA84-D634-4CF9-9639-40A7B028599A,ريف,1303,مركز الزقازيق,130341,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,بسبب تفضيلات النوع (ذكر/أنثى),نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,4,كبار موظفين,35-39 سنة,لا - لم يلتحق,401.923983355467,0.279314774399703,1607.69593342187
82501D44-2BFE-4CC9-B2C4-4CC286A21625,7473159A-7771-4B17-88FE-5B0553A2AECB,26,سوهاج,أنثى,13,أقل من 18 سنة,ريف,3,ابن/ابنة,يقرأ ويكتب,4.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,7473159A-7771-4B17-88FE-5B0553A2AECB,ريف,2607,مركز المنشاة,260726,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,لا زال صغيراً على العمل,لا,0,0,,,,,,2,أطفال,15-19 سنة,لا - لم يلتحق,352.568380770562,0.246830205272483,1410.27352308225
A6C81BD7-3F3C-41AA-8CEF-F6EC9B7EC994,C27BCCCA-3B28-4D8A-874A-A7D8F1EA55A1,28,أسوان,أنثى,50,متزوج/ة,ريف,2,زوج/زوجة,إعدادي,8.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,C27BCCCA-3B28-4D8A-874A-A7D8F1EA55A1,ريف,2805,مركز نصر,280505,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,بسبب تفضيلات النوع (ذكر/أنثى),لا,0,0,,,,,,1,كبار موظفين,35-39 سنة,لا - لم يلتحق,241.563318031185,0.170347731384837,966.25327212474
D9D7C647-BE83-48A5-9FE3-DF783059766D,9A87DEC9-D26F-4570-A411-9E5B4B5A671B,15,كفر الشيخ,أنثى,10,أقل من 18 سنة,ريف,3,ابن/ابنة,يقرأ ويكتب,4.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,9A87DEC9-D26F-4570-A411-9E5B4B5A671B,ريف,1507,مركز سيدى سالم,150710,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم معرفة كيفية ومكان البحث عن عمل,لا,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,307.834551241007,0.217081458696495,1231.33820496403
1E08A2A1-E271-40E9-9DFD-6AA41EEDD6C9,4448F0EB-5B3C-475D-822B-3318D62CDDF0,29,الأقصر,أنثى,64,أرمل/ة,ريف,1,رئيس الأسرة,ابتدائي,7.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,4448F0EB-5B3C-475D-822B-3318D62CDDF0,ريف,2902,مركز الأقصر,290203,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم توفر فرص عمل في منطقة السكن,لا,0,0,,,,,,4,متقاعدين,40-44 سنة,لا - لم يلتحق,226.04983763445,0.157092042318149,904.1993505378
ABD63220-A3BB-4879-99A0-A5713F375D03,1A0A9CF0-35AE-453E-9EFD-316D0B71113C,13,الشرقية,ذكر,50,متزوج/ة,حضر,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,751202.0,خباز,عمال عامة ومساعدون,يعمل لدى الغير بأجر,مؤقت,48,لا,لا,لا,1989.0,لا,,,,أخرى,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,3,ساعات العمل الرسمية أقل من 35 ساعة أسبوعياً,لا,لا,32.0,1A0A9CF0-35AE-453E-9EFD-316D0B71113C,حضر,1301,قسم أول الزقازيق,130104,يعمل,رسمي,منخفض,لا,,,,,,,250,7500,48.0,أكثر من 36 شهراً,داخل المنشأة,لا - غير مسجل,لا - غير مؤمن,4,كبار موظفين,35-39 سنة,لا - لم يلتحق,432.599548370045,0.3006325829318,1730.39819348018
79D0C01A-9433-4B40-825F-5EDC6EC1CA68,7A5FE97A-F05E-425B-876A-05EDFAFC06BD,18,البحيرة,أنثى,43,متزوج/ة,ريف,2,زوج/زوجة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,611402.0,عامله زراعه,زراعة وصيد وثروة حيوانية,يعمل لحسابه ولا يستخدم أحد,مؤقت,25,لا,لا,لا,2022.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),عدم الرغبة في العمل بالأيام الباقية,نعم - قلّت أيام العمل بسبب كورونا,نعم - قلّت الأجور بسبب كورونا,40.0,7A5FE97A-F05E-425B-876A-05EDFAFC06BD,ريف,1806,مركز المحمودية,180633,يعمل,رسمي,منخفض,لا,,,,,,,130,3900,13.0,,خارج المنشأة,نعم - مسجل رسمياً,لا - غير مؤمن,3,سن العمل,30-34 سنة,لا - لم يلتحق,391.995338215847,0.271043023877687,1567.98135286339
318B7DAA-9DA6-4D8E-A67F-7C1C0E536BFA,5B768005-CFBC-4071-A512-650D546674DE,28,أسوان,أنثى,47,أرمل/ة,حضر,1,رئيس الأسرة,إعدادي,8.0,التحق ولم يكمل,العادات والتقاليد,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,5B768005-CFBC-4071-A512-650D546674DE,حضر,2801,قسم أسوان,280109,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم معرفة كيفية ومكان البحث عن عمل,لا,0,0,,,,,,4,كبار موظفين,35-39 سنة,لا - لم يلتحق,256.447309792225,0.178216591809292,1025.7892391689
84D451FF-CBB8-4172-80DD-E99CF4AE8855,B399B5D9-1EA6-4D84-8987-EA539BEFB620,4,السويس,ذكر,38,متزوج/ة,حضر,1,رئيس الأسرة,مؤهل جامعي,14.0,خريج أنهى الدراسة,,2006.0,2.0,قطاع عام / أعمال عام,1,241101.0,محاسب بالشركه,إدارة وأعمال ومحاسبة,يعمل لدى الغير بأجر,دائم,48,نعم,نعم,نعم,2020.0,لا,,,,شقة/شركة,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,ساعات العمل الرسمية أقل من 35 ساعة أسبوعياً,لا,لا,29.0,B399B5D9-1EA6-4D84-8987-EA539BEFB620,حضر,404,قسم فيصل,40401,يعمل,غير رسمي,مرتفع,لا,,,,,,,6000,6000,48.0,أكثر من 36 شهراً,داخل المنشأة,لا - غير مسجل,نعم - مؤمن عليه,4,سن العمل,30-34 سنة,لا - لم يلتحق,233.521138064913,0.162284179838247,934.084552259654
4E4CDA9C-EBDD-47CD-A5EA-1CB18F5C44F6,6222F793-4BB9-4489-A903-FABA3BF8F44D,14,القليوبية,ذكر,8,,حضر,3,ابن/ابنة,أقل من السن,1.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,6222F793-4BB9-4489-A903-FABA3BF8F44D,حضر,1411,مركز كفر شكر,141101,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم توفر فرص عمل في منطقة السكن,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,1,أطفال,15-19 سنة,نعم - التحق بدورة تدريبية,420.449763830297,0.296496438339763,1681.79905532119
41F6FF12-B32B-4573-81F9-D01F882C16AD,ACAA0D33-F2DC-469C-BB97-01BD06C47493,11,دمياط,ذكر,43,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,1999.0,3.0,خاص (داخل المنشأة),1,752203.0,نجار موبيليا,بناء وتشييد,يعمل لدى الغير بأجر,,64,لا,لا,,2000.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),غياب مؤقت عن العمل,لا,لا,13.0,ACAA0D33-F2DC-469C-BB97-01BD06C47493,ريف,1105,قسم مدينة دمياط الجديدة,110510,يعمل,رسمي,منخفض,لا,,,,,,,1000,4000,14.0,من 12 شهراً إلى أقل من 36 شهراً,داخل المنشأة,نعم - مسجل رسمياً,لا - غير مؤمن,3,سن العمل,30-34 سنة,لا - لم يلتحق,305.953444375509,0.211549828900438,1223.81377750203
F650A8FE-B40D-4D93-9FBB-46F2A5906B05,953F447A-ED91-4654-B614-9B60743D7FD1,17,المنوفية,أنثى,8,,ريف,3,ابن/ابنة,أقل من السن,1.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,953F447A-ED91-4654-B614-9B60743D7FD1,ريف,1707,مركز تلا,170723,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,الإصابة بمرض أو إعاقة جسدية,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,4,أطفال,15-19 سنة,لا - لم يلتحق,377.459909491295,0.262313606130963,1509.83963796518
72B7CA47-59F5-400D-9846-CF19450C1769,5AD909A3-F146-4F96-99D6-0B9B22C920A4,23,الفيوم,ذكر,10,أقل من 18 سنة,حضر,3,ابن/ابنة,يقرأ ويكتب,4.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,5AD909A3-F146-4F96-99D6-0B9B22C920A4,حضر,2301,قسم الفيوم,230101,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,كان ينتظر نتائج مقابلة عمل,لا,0,0,,,,,,3,أطفال,15-19 سنة,لا - لم يلتحق,301.176217401549,0.208246641544523,1204.70486960619
07E6F663-E741-4271-A2A2-2C043CE73981,BA57BDE7-61A1-48F6-9D5D-A7AF9A4E1447,24,المنيا,ذكر,50,متزوج/ة,ريف,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,611402.0,عامل زراعي,زراعة وصيد وثروة حيوانية,متدرب بأجر/أجر رمزي,,60,لا,لا,لا,2013.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ظروف العمل تقتضي ذلك,لا,لا,48.0,BA57BDE7-61A1-48F6-9D5D-A7AF9A4E1447,ريف,2414,قسم غير معروف,241428,يعمل,رسمي,منخفض,لا,,,,,,,100,3000,19.0,أقل من 3 شهور,خارج المنشأة,لا - غير مسجل,لا - غير مؤمن,2,كبار موظفين,35-39 سنة,نعم - التحق بدورة تدريبية,382.644575568502,0.267886300318685,1530.57830227401
A35A97E7-1FB4-4A8D-A8B5-B0A3010A52D8,4746D98C-3313-45C9-B93F-D293F677B7C0,13,الشرقية,أنثى,4,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,4746D98C-3313-45C9-B93F-D293F677B7C0,ريف,1321,قسم ثان مدينة عشرة رمضان,132104,لم يحدد,,,لا,,,,,,,0,0,,,,,,4,أطفال,15-19 سنة,لا - لم يلتحق,369.087768950235,0.256495434926183,1476.35107580094
392C326D-3202-47FB-B838-9DC8E76433A5,85FDA1B5-7D99-4210-9CCE-B6CB75243CDD,27,قنا,أنثى,14,أقل من 18 سنة,ريف,3,ابن/ابنة,ابتدائي,7.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,85FDA1B5-7D99-4210-9CCE-B6CB75243CDD,ريف,2709,مركز نقادة,270902,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم توفر فرص عمل في منطقة السكن,لا,0,0,,,,,,2,أطفال,15-19 سنة,لا - لم يلتحق,285.3322602283,0.199758753774478,1141.3290409132
FA8904A2-DC67-4C00-BC27-4C0121156FD7,A54E2777-F923-4EDA-A51A-D6FCC4950FC2,12,الدقهلية,ذكر,21,أعزب/عزباء,ريف,3,ابن/ابنة,مؤهل فوق المتوسط وأقل من الجامعي,13.0,خريج أنهى الدراسة,,2022.0,3.0,خاص (داخل المنشأة),1,611102.0,عامل زراعي,زراعة وصيد وثروة حيوانية,يعمل لدى الغير بأجر,,36,لا,لا,,2021.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ساعات العمل الرسمية أقل من 35 ساعة أسبوعياً,نعم - قلّت أيام العمل بسبب كورونا,لا,20.0,A54E2777-F923-4EDA-A51A-D6FCC4950FC2,ريف,1217,مركز ميت سلسيل,121703,يعمل,رسمي,,لا,,,,,,,0,0,17.0,من 12 شهراً إلى أقل من 36 شهراً,خارج المنشأة,نعم - مسجل رسمياً,نعم - مؤمن عليه,2,شباب,20-24 سنة,لا - لم يلتحق,406.549086654072,0.284621650679073,1626.19634661629
9BDA2DDD-8B79-42B6-9EFF-1BB7A5B28977,FA11363C-BFF2-451A-975F-5B0B62981486,16,الغربية,ذكر,71,متزوج/ة,ريف,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,FA11363C-BFF2-451A-975F-5B0B62981486,ريف,1610,مركز سمنود,161023,لم يحدد,,,لا,,,,من 65 سنة فأكثر وال يعمل,,,0,0,,,,,,3,متقاعدين,45-49 سنة,لا - لم يلتحق,196.247131778485,0.135694001532423,784.988527113943
1A20DE07-F85E-470E-B808-661CE3C427FA,90808B3E-FC57-4BE6-A771-8705ED5B6D93,15,كفر الشيخ,ذكر,19,أعزب/عزباء,ريف,3,ابن/ابنة,ثانوي فني,12.0,خريج أنهى الدراسة,,2023.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,90808B3E-FC57-4BE6-A771-8705ED5B6D93,ريف,1511,مركز الحامول,151118,خارج قوة العمل,,,نعم,,,,,عدم توفر فرص عمل في منطقة السكن,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,1,شباب,20-24 سنة,لا - لم يلتحق,362.724241163782,0.255789049861288,1450.89696465513
419F8316-3003-4C59-A631-855AB9D5E088,E1D6341C-341B-4256-8C13-6A8AE4AF3931,24,المنيا,ذكر,70,أرمل/ة,ريف,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,611401.0,مزارع مالك,زراعة وصيد وثروة حيوانية,يعمل لدى الغير بأجر,,48,لا,لا,,1993.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ظروف العمل تقتضي ذلك,نعم - قلّت أيام العمل بسبب كورونا,لا,23.0,E1D6341C-341B-4256-8C13-6A8AE4AF3931,ريف,2411,قسم ملوى,241108,يعمل,رسمي,متوسط,لا,,,,,,,3000,3000,6.0,أكثر من 36 شهراً,خارج المنشأة,لا - غير مسجل,نعم - مؤمن عليه,2,متقاعدين,45-49 سنة,لا - لم يلتحق,243.278220830789,0.170317068861219,973.112883323157
3D212C29-A3B2-4407-BE4C-EFEC83D59F1F,3EC3A92F-FAF7-43ED-ABF5-913C38AA71F3,21,الجيزة,أنثى,20,أعزب/عزباء,حضر,3,ابن/ابنة,ثانوية عامة,9.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,3EC3A92F-FAF7-43ED-ABF5-913C38AA71F3,حضر,2117,قسم الوراق,211701,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم جدوى البحث (انتشار الواسطة والمحسوبية),نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,شباب,20-24 سنة,لا - لم يلتحق,461.129562881312,0.318845503856286,1844.51825152525
